rotation_id,vehicle_type_id,assignment
90905,91,0
97310,82,0
97310,83,0
97310,84,1
97310,85,0
97310,86,0
97310,87,0
97310,88,0
97310,89,0
97310,90,0
97310,91,0
95346,82,0
95346,83,0
95346,84,1
95346,85,0
95346,86,0
95346,87,0
95346,88,0
95346,89,0
95346,90,0
95346,91,0
95191,82,0
95191,83,0
95191,84,1
95191,85,0
95191,86,0
95191,87,0
95191,88,0
95191,89,0
95191,90,0
95191,91,0
90740,82,0
90740,83,0
90740,84,1
90740,85,0
90740,86,0
90740,87,0
90740,88,0
90740,89,0
90740,90,0
90740,91,0
98035,82,0
98035,83,0
98035,84,1
98035,85,0
98035,86,0
98035,87,0
98035,88,0
98035,89,0
98035,90,0
98035,91,0
95420,82,0
95420,83,0
95420,84,1
95420,85,0
95420,86,0
95420,87,0
95420,88,0
95420,89,0
95420,90,0
95420,91,0
90892,82,0
90892,83,0
90892,84,1
90892,85,0
90892,86,0
90892,87,0
90892,88,0
90892,89,0
90892,90,0
90892,91,0
90665,82,0
90665,83,0
90665,84,1
90665,85,0
90665,86,0
90665,87,0
90665,88,0
90665,89,0
90665,90,0
90665,91,0
90745,82,0
90745,83,0
90745,84,1
90745,85,0
90745,86,0
90745,87,0
90745,88,0
90745,89,0
90745,90,0
90745,91,0
95083,82,0
95083,83,0
95083,84,1
95083,85,0
95083,86,0
95083,87,0
95083,88,0
95083,89,0
95083,90,0
95083,91,0
92349,82,0
92349,83,0
92349,84,1
92349,85,0
92349,86,0
92349,87,0
92349,88,0
92349,89,0
92349,90,0
92349,91,0
96214,82,0
96214,83,0
96214,84,1
96214,85,0
96214,86,0
96214,87,0
96214,88,0
96214,89,0
96214,90,0
96214,91,0
92289,82,0
92289,83,0
92289,84,1
92289,85,0
92289,86,0
92289,87,0
92289,88,0
92289,89,0
92289,90,0
92289,91,0
90671,82,0
90671,83,0
90671,84,1
90671,85,0
90671,86,0
90671,87,0
90671,88,0
90671,89,0
90671,90,0
90671,91,0
92539,82,0
92539,83,0
92539,84,1
92539,85,0
92539,86,0
92539,87,0
92539,88,0
92539,89,0
92539,90,0
92539,91,0
98828,82,0
98828,83,0
98828,84,1
98828,85,0
98828,86,0
98828,87,0
98828,88,0
98828,89,0
98828,90,0
98828,91,0
90007,82,0
90007,83,0
90007,84,1
90007,85,0
90007,86,0
90007,87,0
90007,88,0
90007,89,0
90007,90,0
90007,91,0
92350,82,0
92350,83,0
92350,84,1
92350,85,0
92350,86,0
92350,87,0
92350,88,0
92350,89,0
92350,90,0
92350,91,0
94723,82,0
94723,83,0
94723,84,1
94723,85,0
94723,86,0
94723,87,0
94723,88,0
94723,89,0
94723,90,0
94723,91,0
93087,82,0
93087,83,0
93087,84,1
93087,85,0
93087,86,0
93087,87,0
93087,88,0
93087,89,0
93087,90,0
93087,91,0
97317,82,0
97317,83,0
97317,84,1
97317,85,0
97317,86,0
97317,87,0
97317,88,0
97317,89,0
97317,90,0
97317,91,0
94454,82,0
94454,83,0
94454,84,1
94454,85,0
94454,86,0
94454,87,0
94454,88,0
94454,89,0
94454,90,0
94454,91,0
95351,82,0
95351,83,0
95351,84,1
95351,85,0
95351,86,0
95351,87,0
95351,88,0
95351,89,0
95351,90,0
95351,91,0
95188,82,0
95188,83,0
95188,84,1
95188,85,0
95188,86,0
95188,87,0
95188,88,0
95188,89,0
95188,90,0
95188,91,0
91916,82,0
91916,83,0
91916,84,1
91916,85,0
91916,86,0
91916,87,0
91916,88,0
91916,89,0
91916,90,0
91916,91,0
88872,82,0
88872,83,0
88872,84,1
88872,85,0
88872,86,0
88872,87,0
88872,88,0
88872,89,0
88872,90,0
88872,91,0
98315,82,0
98315,83,0
98315,84,1
98315,85,0
98315,86,0
98315,87,0
98315,88,0
98315,89,0
98315,90,0
98315,91,0
92320,82,0
92320,83,0
92320,84,1
92320,85,0
92320,86,0
92320,87,0
92320,88,0
92320,89,0
92320,90,0
92320,91,0
98032,82,0
98032,83,0
98032,84,1
98032,85,0
98032,86,0
98032,87,0
98032,88,0
98032,89,0
98032,90,0
98032,91,0
95765,82,0
95765,83,0
95765,84,1
95765,85,0
95765,86,0
95765,87,0
95765,88,0
95765,89,0
95765,90,0
95765,91,0
89600,82,0
89600,83,0
89600,84,1
89600,85,0
89600,86,0
89600,87,0
89600,88,0
89600,89,0
89600,90,0
89600,91,0
93761,82,0
93761,83,0
93761,84,1
93761,85,0
93761,86,0
93761,87,0
93761,88,0
93761,89,0
93761,90,0
93761,91,0
90388,82,0
90388,83,0
90388,84,1
90388,85,0
90388,86,0
90388,87,0
90388,88,0
90388,89,0
90388,90,0
90388,91,0
97517,82,0
97517,83,0
97517,84,1
97517,85,0
97517,86,0
97517,87,0
97517,88,0
97517,89,0
97517,90,0
97517,91,0
92954,82,0
92954,83,0
92954,84,1
92954,85,0
92954,86,0
92954,87,0
92954,88,0
92954,89,0
92954,90,0
92954,91,0
98014,82,0
98014,83,0
98014,84,1
98014,85,0
98014,86,0
98014,87,0
98014,88,0
98014,89,0
98014,90,0
98014,91,0
89438,82,0
89438,83,0
89438,84,1
89438,85,0
89438,86,0
89438,87,0
89438,88,0
89438,89,0
89438,90,0
89438,91,0
91406,82,0
91406,83,0
91406,84,1
91406,85,0
91406,86,0
91406,87,0
91406,88,0
91406,89,0
91406,90,0
91406,91,0
90906,82,0
90906,83,0
90906,84,1
90906,85,0
90906,86,0
90906,87,0
90906,88,0
90906,89,0
90906,90,0
90906,91,0
97403,82,0
97403,83,0
97403,84,1
97403,85,0
97403,86,0
97403,87,0
97403,88,0
97403,89,0
97403,90,0
97403,91,0
95344,82,0
95344,83,0
95344,84,1
95344,85,0
95344,86,0
95344,87,0
95344,88,0
95344,89,0
95344,90,0
95344,91,0
90264,82,0
90264,83,0
90264,84,1
90264,85,0
90264,86,0
90264,87,0
90264,88,0
90264,89,0
90264,90,0
90264,91,0
89408,82,0
89408,83,0
89408,84,1
89408,85,0
89408,86,0
89408,87,0
89408,88,0
89408,89,0
89408,90,0
89408,91,0
97034,82,0
97034,83,0
97034,84,1
97034,85,0
97034,86,0
97034,87,0
97034,88,0
97034,89,0
97034,90,0
97034,91,0
94630,82,0
94630,83,0
94630,84,1
94630,85,0
94630,86,0
94630,87,0
94630,88,0
94630,89,0
94630,90,0
94630,91,0
98427,82,0
98427,83,0
98427,84,1
98427,85,0
98427,86,0
98427,87,0
98427,88,0
98427,89,0
98427,90,0
98427,91,0
89248,82,0
89248,83,0
89248,84,1
89248,85,0
89248,86,0
89248,87,0
89248,88,0
89248,89,0
89248,90,0
89248,91,0
90546,82,0
90546,83,0
90546,84,1
90546,85,0
90546,86,0
90546,87,0
90546,88,0
90546,89,0
90546,90,0
90546,91,0
89500,82,0
89500,83,0
89500,84,1
89500,85,0
89500,86,0
89500,87,0
89500,88,0
89500,89,0
89500,90,0
89500,91,0
89495,82,0
89495,83,0
89495,84,1
89495,85,0
89495,86,0
89495,87,0
89495,88,0
89495,89,0
89495,90,0
89495,91,0
94442,82,0
94442,83,0
94442,84,1
94442,85,0
94442,86,0
94442,87,0
94442,88,0
94442,89,0
94442,90,0
94442,91,0
98555,82,0
98555,83,0
98555,84,1
98555,85,0
98555,86,0
98555,87,0
98555,88,0
98555,89,0
98555,90,0
98555,91,0
92030,82,0
92030,83,0
92030,84,1
92030,85,0
92030,86,0
92030,87,0
92030,88,0
92030,89,0
92030,90,0
92030,91,0
94627,82,0
94627,83,0
94627,84,1
94627,85,0
94627,86,0
94627,87,0
94627,88,0
94627,89,0
94627,90,0
94627,91,0
97977,82,0
97977,83,0
97977,84,1
97977,85,0
97977,86,0
97977,87,0
97977,88,0
97977,89,0
97977,90,0
97977,91,0
92283,82,0
92283,83,0
92283,84,1
92283,85,0
92283,86,0
92283,87,0
92283,88,0
92283,89,0
92283,90,0
92283,91,0
96873,82,0
96873,83,0
96873,84,1
96873,85,0
96873,86,0
96873,87,0
96873,88,0
96873,89,0
96873,90,0
96873,91,0
90090,82,0
90090,83,0
90090,84,1
90090,85,0
90090,86,0
90090,87,0
90090,88,0
90090,89,0
90090,90,0
90090,91,0
97436,82,0
97436,83,0
97436,84,1
97436,85,0
97436,86,0
97436,87,0
97436,88,0
97436,89,0
97436,90,0
97436,91,0
93646,82,0
93646,83,0
93646,84,1
93646,85,0
93646,86,0
93646,87,0
93646,88,0
93646,89,0
93646,90,0
93646,91,0
95348,82,0
95348,83,0
95348,84,1
95348,85,0
95348,86,0
95348,87,0
95348,88,0
95348,89,0
95348,90,0
95348,91,0
92748,82,0
92748,83,0
92748,84,1
92748,85,0
92748,86,0
92748,87,0
92748,88,0
92748,89,0
92748,90,0
92748,91,0
90640,82,0
90640,83,0
90640,84,1
90640,85,0
90640,86,0
90640,87,0
90640,88,0
90640,89,0
90640,90,0
90640,91,0
98414,82,0
98414,83,0
98414,84,1
98414,85,0
98414,86,0
98414,87,0
98414,88,0
98414,89,0
98414,90,0
98414,91,0
98431,82,0
98431,83,0
98431,84,1
98431,85,0
98431,86,0
98431,87,0
98431,88,0
98431,89,0
98431,90,0
98431,91,0
99151,82,0
99151,83,0
99151,84,1
99151,85,0
99151,86,0
99151,87,0
99151,88,0
99151,89,0
99151,90,0
99151,91,0
98199,82,0
98199,83,0
98199,84,1
98199,85,0
98199,86,0
98199,87,0
98199,88,0
98199,89,0
98199,90,0
98199,91,0
98465,82,0
98465,83,0
98465,84,1
98465,85,0
98465,86,0
98465,87,0
98465,88,0
98465,89,0
98465,90,0
98465,91,0
94321,82,0
94321,83,0
94321,84,1
94321,85,0
94321,86,0
94321,87,0
94321,88,0
94321,89,0
94321,90,0
94321,91,0
94214,82,0
94214,83,0
94214,84,1
94214,85,0
94214,86,0
94214,87,0
94214,88,0
94214,89,0
94214,90,0
94214,91,0
95419,82,0
95419,83,0
95419,84,1
95419,85,0
95419,86,0
95419,87,0
95419,88,0
95419,89,0
95419,90,0
95419,91,0
91540,82,0
91540,83,0
91540,84,1
91540,85,0
91540,86,0
91540,87,0
91540,88,0
91540,89,0
91540,90,0
91540,91,0
90597,82,0
90597,83,0
90597,84,1
90597,85,0
90597,86,0
90597,87,0
90597,88,0
90597,89,0
90597,90,0
90597,91,0
93669,82,0
93669,83,0
93669,84,1
93669,85,0
93669,86,0
93669,87,0
93669,88,0
93669,89,0
93669,90,0
93669,91,0
98290,82,0
98290,83,0
98290,84,1
98290,85,0
98290,86,0
98290,87,0
98290,88,0
98290,89,0
98290,90,0
98290,91,0
90549,82,0
90549,83,0
90549,84,1
90549,85,0
90549,86,0
90549,87,0
90549,88,0
90549,89,0
90549,90,0
90549,91,0
95682,82,0
95682,83,0
95682,84,1
95682,85,0
95682,86,0
95682,87,0
95682,88,0
95682,89,0
95682,90,0
95682,91,0
91908,82,0
91908,83,0
91908,84,1
91908,85,0
91908,86,0
91908,87,0
91908,88,0
91908,89,0
91908,90,0
91908,91,0
91409,82,0
91409,83,0
91409,84,1
91409,85,0
91409,86,0
91409,87,0
91409,88,0
91409,89,0
91409,90,0
91409,91,0
91743,82,0
91743,83,0
91743,84,1
91743,85,0
91743,86,0
91743,87,0
91743,88,0
91743,89,0
91743,90,0
91743,91,0
96210,82,0
96210,83,0
96210,84,1
96210,85,0
96210,86,0
96210,87,0
96210,88,0
96210,89,0
96210,90,0
96210,91,0
98722,82,0
98722,83,0
98722,84,1
98722,85,0
98722,86,0
98722,87,0
98722,88,0
98722,89,0
98722,90,0
98722,91,0
97583,82,0
97583,83,0
97583,84,1
97583,85,0
97583,86,0
97583,87,0
97583,88,0
97583,89,0
97583,90,0
97583,91,0
98898,82,0
98898,83,0
98898,84,1
98898,85,0
98898,86,0
98898,87,0
98898,88,0
98898,89,0
98898,90,0
98898,91,0
93425,82,0
93425,83,0
93425,84,1
93425,85,0
93425,86,0
93425,87,0
93425,88,0
93425,89,0
93425,90,0
93425,91,0
92070,82,0
92070,83,0
92070,84,1
92070,85,0
92070,86,0
92070,87,0
92070,88,0
92070,89,0
92070,90,0
92070,91,0
91534,82,0
91534,83,0
91534,84,1
91534,85,0
91534,86,0
91534,87,0
91534,88,0
91534,89,0
91534,90,0
91534,91,0
89890,82,0
89890,83,0
89890,84,1
89890,85,0
89890,86,0
89890,87,0
89890,88,0
89890,89,0
89890,90,0
89890,91,0
92022,82,0
92022,83,0
92022,84,1
92022,85,0
92022,86,0
92022,87,0
92022,88,0
92022,89,0
92022,90,0
92022,91,0
98463,82,0
98463,83,0
98463,84,1
98463,85,0
98463,86,0
98463,87,0
98463,88,0
98463,89,0
98463,90,0
98463,91,0
93474,82,0
93474,83,0
93474,84,1
93474,85,0
93474,86,0
93474,87,0
93474,88,0
93474,89,0
93474,90,0
93474,91,0
89896,82,0
89896,83,0
89896,84,1
89896,85,0
89896,86,0
89896,87,0
89896,88,0
89896,89,0
89896,90,0
89896,91,0
97686,82,0
97686,83,0
97686,84,1
97686,85,0
97686,86,0
97686,87,0
97686,88,0
97686,89,0
97686,90,0
97686,91,0
91400,82,0
91400,83,0
91400,84,1
91400,85,0
91400,86,0
91400,87,0
91400,88,0
91400,89,0
91400,90,0
91400,91,0
96081,82,0
96081,83,0
96081,84,1
96081,85,0
96081,86,0
96081,87,0
96081,88,0
96081,89,0
96081,90,0
96081,91,0
89962,82,0
89962,83,0
89962,84,1
89962,85,0
89962,86,0
89962,87,0
89962,88,0
89962,89,0
89962,90,0
89962,91,0
92074,82,0
92074,83,0
92074,84,1
92074,85,0
92074,86,0
92074,87,0
92074,88,0
92074,89,0
92074,90,0
92074,91,0
97312,82,0
97312,83,0
97312,84,1
97312,85,0
97312,86,0
97312,87,0
97312,88,0
97312,89,0
97312,90,0
97312,91,0
98293,82,0
98293,83,0
98293,84,1
98293,85,0
98293,86,0
98293,87,0
98293,88,0
98293,89,0
98293,90,0
98293,91,0
91906,82,0
91906,83,0
91906,84,1
91906,85,0
91906,86,0
91906,87,0
91906,88,0
91906,89,0
91906,90,0
91906,91,0
93263,82,0
93263,83,0
93263,84,1
93263,85,0
93263,86,0
93263,87,0
93263,88,0
93263,89,0
93263,90,0
93263,91,0
91242,82,0
91242,83,0
91242,84,1
91242,85,0
91242,86,0
91242,87,0
91242,88,0
91242,89,0
91242,90,0
91242,91,0
93662,82,0
93662,83,0
93662,84,1
93662,85,0
93662,86,0
93662,87,0
93662,88,0
93662,89,0
93662,90,0
93662,91,0
95070,82,0
95070,83,0
95070,84,1
95070,85,0
95070,86,0
95070,87,0
95070,88,0
95070,89,0
95070,90,0
95070,91,0
92323,82,0
92323,83,0
92323,84,1
92323,85,0
92323,86,0
92323,87,0
92323,88,0
92323,89,0
92323,90,0
92323,91,0
90888,82,0
90888,83,0
90888,84,1
90888,85,0
90888,86,0
90888,87,0
90888,88,0
90888,89,0
90888,90,0
90888,91,0
98091,82,0
98091,83,0
98091,84,1
98091,85,0
98091,86,0
98091,87,0
98091,88,0
98091,89,0
98091,90,0
98091,91,0
94625,82,0
94625,83,0
94625,84,1
94625,85,0
94625,86,0
94625,87,0
94625,88,0
94625,89,0
94625,90,0
94625,91,0
93759,82,0
93759,83,0
93759,84,1
93759,85,0
93759,86,0
93759,87,0
93759,88,0
93759,89,0
93759,90,0
93759,91,0
94093,82,0
94093,83,0
94093,84,1
94093,85,0
94093,86,0
94093,87,0
94093,88,0
94093,89,0
94093,90,0
94093,91,0
90894,82,0
90894,83,0
90894,84,1
90894,85,0
90894,86,0
90894,87,0
90894,88,0
90894,89,0
90894,90,0
90894,91,0
90595,82,0
90595,83,0
90595,84,1
90595,85,0
90595,86,0
90595,87,0
90595,88,0
90595,89,0
90595,90,0
90595,91,0
89097,82,0
89097,83,0
89097,84,1
89097,85,0
89097,86,0
89097,87,0
89097,88,0
89097,89,0
89097,90,0
89097,91,0
97553,82,0
97553,83,0
97553,84,1
97553,85,0
97553,86,0
97553,87,0
97553,88,0
97553,89,0
97553,90,0
97553,91,0
98808,82,0
98808,83,0
98808,84,1
98808,85,0
98808,86,0
98808,87,0
98808,88,0
98808,89,0
98808,90,0
98808,91,0
91917,82,0
91917,83,0
91917,84,1
91917,85,0
91917,86,0
91917,87,0
91917,88,0
91917,89,0
91917,90,0
91917,91,0
98719,82,0
98719,83,0
98719,84,1
98719,85,0
98719,86,0
98719,87,0
98719,88,0
98719,89,0
98719,90,0
98719,91,0
98807,82,0
98807,83,0
98807,84,1
98807,85,0
98807,86,0
98807,87,0
98807,88,0
98807,89,0
98807,90,0
98807,91,0
90666,82,0
90666,83,0
90666,84,1
90666,85,0
90666,86,0
90666,87,0
90666,88,0
90666,89,0
90666,90,0
90666,91,0
89106,82,0
89106,83,0
89106,84,1
89106,85,0
89106,86,0
89106,87,0
89106,88,0
89106,89,0
89106,90,0
89106,91,0
98354,82,0
98354,83,0
98354,84,1
98354,85,0
98354,86,0
98354,87,0
98354,88,0
98354,89,0
98354,90,0
98354,91,0
98036,82,0
98036,83,0
98036,84,1
98036,85,0
98036,86,0
98036,87,0
98036,88,0
98036,89,0
98036,90,0
98036,91,0
92285,82,0
92285,83,0
92285,84,1
92285,85,0
92285,86,0
92285,87,0
92285,88,0
92285,89,0
92285,90,0
92285,91,0
88988,82,0
88988,83,0
88988,84,1
88988,85,0
88988,86,0
88988,87,0
88988,88,0
88988,89,0
88988,90,0
88988,91,0
95601,82,0
95601,83,0
95601,84,1
95601,85,0
95601,86,0
95601,87,0
95601,88,0
95601,89,0
95601,90,0
95601,91,0
89245,82,0
89245,83,0
89245,84,1
89245,85,0
89245,86,0
89245,87,0
89245,88,0
89245,89,0
89245,90,0
89245,91,0
94088,82,0
94088,83,0
94088,84,1
94088,85,0
94088,86,0
94088,87,0
94088,88,0
94088,89,0
94088,90,0
94088,91,0
90889,82,0
90889,83,0
90889,84,1
90889,85,0
90889,86,0
90889,87,0
90889,88,0
90889,89,0
90889,90,0
90889,91,0
91907,82,0
91907,83,0
91907,84,1
91907,85,0
91907,86,0
91907,87,0
91907,88,0
91907,89,0
91907,90,0
91907,91,0
94316,82,0
94316,83,0
94316,84,1
94316,85,0
94316,86,0
94316,87,0
94316,88,0
94316,89,0
94316,90,0
94316,91,0
97552,82,0
97552,83,0
97552,84,1
97552,85,0
97552,86,0
97552,87,0
97552,88,0
97552,89,0
97552,90,0
97552,91,0
96905,82,0
96905,83,0
96905,84,1
96905,85,0
96905,86,0
96905,87,0
96905,88,0
96905,89,0
96905,90,0
96905,91,0
97438,82,0
97438,83,0
97438,84,1
97438,85,0
97438,86,0
97438,87,0
97438,88,0
97438,89,0
97438,90,0
97438,91,0
93917,82,0
93917,83,0
93917,84,1
93917,85,0
93917,86,0
93917,87,0
93917,88,0
93917,89,0
93917,90,0
93917,91,0
91408,82,0
91408,83,0
91408,84,1
91408,85,0
91408,86,0
91408,87,0
91408,88,0
91408,89,0
91408,90,0
91408,91,0
97266,82,0
97266,83,0
97266,84,1
97266,85,0
97266,86,0
97266,87,0
97266,88,0
97266,89,0
97266,90,0
97266,91,0
98845,82,0
98845,83,0
98845,84,1
98845,85,0
98845,86,0
98845,87,0
98845,88,0
98845,89,0
98845,90,0
98845,91,0
92287,82,0
92287,83,0
92287,84,1
92287,85,0
92287,86,0
92287,87,0
92287,88,0
92287,89,0
92287,90,0
92287,91,0
97137,82,0
97137,83,0
97137,84,1
97137,85,0
97137,86,0
97137,87,0
97137,88,0
97137,89,0
97137,90,0
97137,91,0
93489,82,0
93489,83,0
93489,84,1
93489,85,0
93489,86,0
93489,87,0
93489,88,0
93489,89,0
93489,90,0
93489,91,0
92635,82,0
92635,83,0
92635,84,1
92635,85,0
92635,86,0
92635,87,0
92635,88,0
92635,89,0
92635,90,0
92635,91,0
90093,82,0
90093,83,0
90093,84,1
90093,85,0
90093,86,0
90093,87,0
90093,88,0
90093,89,0
90093,90,0
90093,91,0
98316,82,0
98316,83,0
98316,84,1
98316,85,0
98316,86,0
98316,87,0
98316,88,0
98316,89,0
98316,90,0
98316,91,0
98901,82,0
98901,83,0
98901,84,1
98901,85,0
98901,86,0
98901,87,0
98901,88,0
98901,89,0
98901,90,0
98901,91,0
90594,82,0
90594,83,0
90594,84,1
90594,85,0
90594,86,0
90594,87,0
90594,88,0
90594,89,0
90594,90,0
90594,91,0
90262,82,0
90262,83,0
90262,84,1
90262,85,0
90262,86,0
90262,87,0
90262,88,0
90262,89,0
90262,90,0
90262,91,0
89961,82,0
89961,83,0
89961,84,1
89961,85,0
89961,86,0
89961,87,0
89961,88,0
89961,89,0
89961,90,0
89961,91,0
96906,82,0
96906,83,0
96906,84,1
96906,85,0
96906,86,0
96906,87,0
96906,88,0
96906,89,0
96906,90,0
96906,91,0
90893,82,0
90893,83,0
90893,84,1
90893,85,0
90893,86,0
90893,87,0
90893,88,0
90893,89,0
90893,90,0
90893,91,0
89900,82,0
89900,83,0
89900,84,1
89900,85,0
89900,86,0
89900,87,0
89900,88,0
89900,89,0
89900,90,0
89900,91,0
90967,82,0
90967,83,0
90967,84,1
90967,85,0
90967,86,0
90967,87,0
90967,88,0
90967,89,0
90967,90,0
90967,91,0
95085,82,0
95085,83,0
95085,84,1
95085,85,0
95085,86,0
95085,87,0
95085,88,0
95085,89,0
95085,90,0
95085,91,0
98899,82,0
98899,83,0
98899,84,1
98899,85,0
98899,86,0
98899,87,0
98899,88,0
98899,89,0
98899,90,0
98899,91,0
96776,82,0
96776,83,0
96776,84,1
96776,85,0
96776,86,0
96776,87,0
96776,88,0
96776,89,0
96776,90,0
96776,91,0
97313,82,0
97313,83,0
97313,84,1
97313,85,0
97313,86,0
97313,87,0
97313,88,0
97313,89,0
97313,90,0
97313,91,0
90670,82,0
90670,83,0
90670,84,1
90670,85,0
90670,86,0
90670,87,0
90670,88,0
90670,89,0
90670,90,0
90670,91,0
89439,82,0
89439,83,0
89439,84,1
89439,85,0
89439,86,0
89439,87,0
89439,88,0
89439,89,0
89439,90,0
89439,91,0
97520,82,0
97520,83,0
97520,84,1
97520,85,0
97520,86,0
97520,87,0
97520,88,0
97520,89,0
97520,90,0
97520,91,0
94408,82,0
94408,83,0
94408,84,1
94408,85,0
94408,86,0
94408,87,0
94408,88,0
94408,89,0
94408,90,0
94408,91,0
94624,82,0
94624,83,0
94624,84,1
94624,85,0
94624,86,0
94624,87,0
94624,88,0
94624,89,0
94624,90,0
94624,91,0
91740,82,0
91740,83,0
91740,84,1
91740,85,0
91740,86,0
91740,87,0
91740,88,0
91740,89,0
91740,90,0
91740,91,0
94098,82,0
94098,83,0
94098,84,1
94098,85,0
94098,86,0
94098,87,0
94098,88,0
94098,89,0
94098,90,0
94098,91,0
95686,82,0
95686,83,0
95686,84,1
95686,85,0
95686,86,0
95686,87,0
95686,88,0
95686,89,0
95686,90,0
95686,91,0
97369,82,0
97369,83,0
97369,84,1
97369,85,0
97369,86,0
97369,87,0
97369,88,0
97369,89,0
97369,90,0
97369,91,0
94319,82,0
94319,83,0
94319,84,1
94319,85,0
94319,86,0
94319,87,0
94319,88,0
94319,89,0
94319,90,0
94319,91,0
97258,82,0
97258,83,0
97258,84,1
97258,85,0
97258,86,0
97258,87,0
97258,88,0
97258,89,0
97258,90,0
97258,91,0
94099,82,0
94099,83,0
94099,84,1
94099,85,0
94099,86,0
94099,87,0
94099,88,0
94099,89,0
94099,90,0
94099,91,0
96278,82,0
96278,83,0
96278,84,1
96278,85,0
96278,86,0
96278,87,0
96278,88,0
96278,89,0
96278,90,0
96278,91,0
94484,82,0
94484,83,0
94484,84,1
94484,85,0
94484,86,0
94484,87,0
94484,88,0
94484,89,0
94484,90,0
94484,91,0
95599,82,0
95599,83,0
95599,84,1
95599,85,0
95599,86,0
95599,87,0
95599,88,0
95599,89,0
95599,90,0
95599,91,0
94626,82,0
94626,83,0
94626,84,1
94626,85,0
94626,86,0
94626,87,0
94626,88,0
94626,89,0
94626,90,0
94626,91,0
89244,82,0
89244,83,0
89244,84,1
89244,85,0
89244,86,0
89244,87,0
89244,88,0
89244,89,0
89244,90,0
89244,91,0
93082,82,0
93082,83,0
93082,84,1
93082,85,0
93082,86,0
93082,87,0
93082,88,0
93082,89,0
93082,90,0
93082,91,0
96277,82,0
96277,83,0
96277,84,1
96277,85,0
96277,86,0
96277,87,0
96277,88,0
96277,89,0
96277,90,0
96277,91,0
89508,82,0
89508,83,0
89508,84,1
89508,85,0
89508,86,0
89508,87,0
89508,88,0
89508,89,0
89508,90,0
89508,91,0
92621,82,0
92621,83,0
92621,84,1
92621,85,0
92621,86,0
92621,87,0
92621,88,0
92621,89,0
92621,90,0
92621,91,0
90669,82,0
90669,83,0
90669,84,1
90669,85,0
90669,86,0
90669,87,0
90669,88,0
90669,89,0
90669,90,0
90669,91,0
89442,82,0
89442,83,0
89442,84,1
89442,85,0
89442,86,0
89442,87,0
89442,88,0
89442,89,0
89442,90,0
89442,91,0
96831,82,0
96831,83,0
96831,84,1
96831,85,0
96831,86,0
96831,87,0
96831,88,0
96831,89,0
96831,90,0
96831,91,0
97259,82,0
97259,83,0
97259,84,1
97259,85,0
97259,86,0
97259,87,0
97259,88,0
97259,89,0
97259,90,0
97259,91,0
92329,82,0
92329,83,0
92329,84,1
92329,85,0
92329,86,0
92329,87,0
92329,88,0
92329,89,0
92329,90,0
92329,91,0
97309,82,0
97309,83,0
97309,84,1
97309,85,0
97309,86,0
97309,87,0
97309,88,0
97309,89,0
97309,90,0
97309,91,0
91899,82,0
91899,83,0
91899,84,1
91899,85,0
91899,86,0
91899,87,0
91899,88,0
91899,89,0
91899,90,0
91899,91,0
90092,82,0
90092,83,0
90092,84,1
90092,85,0
90092,86,0
90092,87,0
90092,88,0
90092,89,0
90092,90,0
90092,91,0
98030,82,0
98030,83,0
98030,84,1
98030,85,0
98030,86,0
98030,87,0
98030,88,0
98030,89,0
98030,90,0
98030,91,0
98621,82,0
98621,83,0
98621,84,1
98621,85,0
98621,86,0
98621,87,0
98621,88,0
98621,89,0
98621,90,0
98621,91,0
97423,82,0
97423,83,0
97423,84,1
97423,85,0
97423,86,0
97423,87,0
97423,88,0
97423,89,0
97423,90,0
97423,91,0
93267,82,0
93267,83,0
93267,84,1
93267,85,0
93267,86,0
93267,87,0
93267,88,0
93267,89,0
93267,90,0
93267,91,0
91241,82,0
91241,83,0
91241,84,1
91241,85,0
91241,86,0
91241,87,0
91241,88,0
91241,89,0
91241,90,0
91241,91,0
89100,82,0
89100,83,0
89100,84,1
89100,85,0
89100,86,0
89100,87,0
89100,88,0
89100,89,0
89100,90,0
89100,91,0
93758,82,0
93758,83,0
93758,84,1
93758,85,0
93758,86,0
93758,87,0
93758,88,0
93758,89,0
93758,90,0
93758,91,0
97437,82,0
97437,83,0
97437,84,1
97437,85,0
97437,86,0
97437,87,0
97437,88,0
97437,89,0
97437,90,0
97437,91,0
90668,82,0
90668,83,0
90668,84,1
90668,85,0
90668,86,0
90668,87,0
90668,88,0
90668,89,0
90668,90,0
90668,91,0
89445,82,0
89445,83,0
89445,84,1
89445,85,0
89445,86,0
89445,87,0
89445,88,0
89445,89,0
89445,90,0
89445,91,0
90006,82,0
90006,83,0
90006,84,1
90006,85,0
90006,86,0
90006,87,0
90006,88,0
90006,89,0
90006,90,0
90006,91,0
99152,82,0
99152,83,0
99152,84,1
99152,85,0
99152,86,0
99152,87,0
99152,88,0
99152,89,0
99152,90,0
99152,91,0
98013,82,0
98013,83,0
98013,84,1
98013,85,0
98013,86,0
98013,87,0
98013,88,0
98013,89,0
98013,90,0
98013,91,0
89437,82,0
89437,83,0
89437,84,1
89437,85,0
89437,86,0
89437,87,0
89437,88,0
89437,89,0
89437,90,0
89437,91,0
96827,82,0
96827,83,0
96827,84,1
96827,85,0
96827,86,0
96827,87,0
96827,88,0
96827,89,0
96827,90,0
96827,91,0
95069,82,0
95069,83,0
95069,84,1
95069,85,0
95069,86,0
95069,87,0
